offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
97.0,<music21.chord.Chord E5 E4 C3>,"[0, 4]","[0, 4]","[0, 4]",76,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 4]_0",0.82987506,"['E5', 'E4', 'C3']",97.0 to 97.75,"[0, 4]","['C3', 'E4', 'E5']","[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
97.75,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.729842322,"['E5', 'E4']",97.0 to 97.75,"[0, 4]","['C3', 'E4', 'E5']","[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
98.0,<music21.chord.Chord F#5 F#4 C4 C3>,"[0, 6]","[0, 6]","[0, 6]",78,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 6]_0",0.729842322,"['F#5', 'F#4', 'C4', 'C3']",98.0 to 98.875,"[0, 6]","['C3', 'C4', 'F#4', 'F#5']","[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
98.875,<music21.chord.Chord F#5 F#4>,[0],[6],[6],78,66,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[6]_6,0.585370929,"['F#5', 'F#4']",98.0 to 98.875,"[0, 6]","['C3', 'C4', 'F#4', 'F#5']","[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
99.0,<music21.chord.Chord F#5 F#4 B3 B2>,"[0, 5]","[6, 11]","[6, 11]",78,47,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[6, 11]_11",0.585370929,"['F#5', 'F#4', 'B3', 'B2']",99.0 to 99.875,"[6, 7, 11]","['B2', 'B3', 'F#4', 'F#5', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2]"
99.5,<music21.chord.Chord G5 G4 B3 B2>,"[0, 4]","[7, 11]","[7, 11]",79,47,String Quartet Op1 No6 iv C major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4', 'B3', 'B2']",99.0 to 99.875,"[6, 7, 11]","['B2', 'B3', 'F#4', 'F#5', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2]"
99.875,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4']",99.0 to 99.875,"[6, 7, 11]","['B2', 'B3', 'F#4', 'F#5', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2]"
100.0,<music21.chord.Chord D5 D4 B4 B3>,"[0, 3]","[11, 2]","[11, 2]",74,59,String Quartet Op1 No6 iv C major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['D5', 'D4', 'B4', 'B3']",100.0 to 100.875,"[2, 11]","['B3', 'B4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
100.875,<music21.chord.Chord D5 D4>,[0],[2],[2],74,62,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[2]_2,0.843162548,"['D5', 'D4']",100.0 to 100.875,"[2, 11]","['B3', 'B4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
101.0,<music21.chord.Chord D5 D4 G4 G3>,"[0, 5]","[2, 7]","[2, 7]",74,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 7]_7",0.843162548,"['D5', 'D4', 'G4', 'G3']",101.0 to 101.75,"[2, 7]","['D4', 'D5', 'G3', 'G4']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
101.75,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.843162548,"['G4', 'G3']",101.0 to 101.75,"[2, 7]","['D4', 'D5', 'G3', 'G4']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
102.0,<music21.chord.Chord F5 F4 C5 C4>,"[0, 5]","[0, 5]","[0, 5]",77,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_0",0.843162548,"['F5', 'F4', 'C5', 'C4']",102.0 to 102.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
102.5,<music21.chord.Chord E5 E4 C5 C4>,"[0, 4]","[0, 4]","[0, 4]",76,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 4]_0",0.843162548,"['E5', 'E4', 'C5', 'C4']",102.0 to 102.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
102.875,<music21.chord.Chord E5 E4>,[0],[4],[4],76,64,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[4]_4,0.843162548,"['E5', 'E4']",102.0 to 102.875,"[0, 4, 5]","['C4', 'C5', 'E4', 'E5', 'F4', 'F5']","[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
103.0,<music21.chord.Chord A5 A4 F4 F3>,"[0, 4]","[5, 9]","[5, 9]",81,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 9]_5",0.843162548,"['A5', 'A4', 'F4', 'F3']",103.0 to 103.875,"[5, 9]","['A4', 'A5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0]"
103.5,<music21.chord.Chord F5 F4 F3>,[0],[5],[5],77,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.8537295490000001,"['F5', 'F4', 'F3']",103.0 to 103.875,"[5, 9]","['A4', 'A5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0]"
103.875,<music21.chord.Chord F5 F4>,[0],[5],[5],77,65,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.8537295490000001,"['F5', 'F4']",103.0 to 103.875,"[5, 9]","['A4', 'A5', 'F3', 'F4', 'F5']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0]"
104.0,<music21.chord.Chord D5 D4 F#4 F#3>,"[0, 4]","[2, 6]","[2, 6]",74,54,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 6]_6",0.8537295490000001,"['D5', 'D4', 'F#4', 'F#3']",104.0 to 104.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
104.5,<music21.chord.Chord C5 C4 F#4 F#3>,"[0, 6]","[0, 6]","[0, 6]",72,54,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 6]_6",0.8763968659999999,"['C5', 'C4', 'F#4', 'F#3']",104.0 to 104.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
104.875,<music21.chord.Chord C5 C4>,[0],[0],[0],72,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.8763968659999999,"['C5', 'C4']",104.0 to 104.875,"[0, 2, 6]","['C4', 'C5', 'D4', 'D5', 'F#3', 'F#4']","[2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
105.0,<music21.chord.Chord C5 C4 G4 G3>,"[0, 5]","[7, 0]","[7, 0]",72,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[7, 0]_7",0.8763968659999999,"['C5', 'C4', 'G4', 'G3']",105.0 to 105.875,"[0, 7]","['C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
105.875,<music21.chord.Chord C5 C4>,[0],[0],[0],72,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.904651861,"['C5', 'C4']",105.0 to 105.875,"[0, 7]","['C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
106.0,<music21.chord.Chord C5 C4 D4 D3>,"[0, 2]","[0, 2]","[0, 2]",72,50,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 2]_2",0.904651861,"['C5', 'C4', 'D4', 'D3']",106.0 to 106.875,"[0, 2]","['C4', 'C5', 'D3', 'D4']","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106.875,<music21.chord.Chord C5 C4>,[0],[0],[0],72,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.904651861,"['C5', 'C4']",106.0 to 106.875,"[0, 2]","['C4', 'C5', 'D3', 'D4']","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107.0,<music21.chord.Chord B4 B3 G3 G2>,"[0, 4]","[7, 11]","[7, 11]",71,43,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[7, 11]_7",0.904651861,"['B4', 'B3', 'G3', 'G2']",107.0 to 107.0,"[7, 11]","['B3', 'B4', 'G2', 'G3']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]"
108.0,<music21.chord.Chord C5 C4 A4 A3>,"[0, 3]","[9, 0]","[9, 0]",72,57,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[9, 0]_9",0.904651861,"['C5', 'C4', 'A4', 'A3']",108.0 to 108.25,"[0, 9]","['A3', 'A4', 'C4', 'C5']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
108.25,<music21.chord.Chord A4 A3>,[0],[9],[9],69,57,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[9]_9,0.904651861,"['A4', 'A3']",108.0 to 108.25,"[0, 9]","['A3', 'A4', 'C4', 'C5']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
109.0,<music21.chord.Chord C5 C4 G4 G3>,"[0, 5]","[7, 0]","[7, 0]",72,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[7, 0]_7",0.904651861,"['C5', 'C4', 'G4', 'G3']",109.0 to 109.25,"[0, 7]","['C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
109.25,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.904651861,"['G4', 'G3']",109.0 to 109.25,"[0, 7]","['C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
110.0,<music21.chord.Chord C5 C4 F4 F3>,"[0, 5]","[0, 5]","[0, 5]",72,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_5",0.904651861,"['C5', 'C4', 'F4', 'F3']",110.0 to 110.25,"[0, 5]","['C4', 'C5', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
110.25,<music21.chord.Chord F4 F3>,[0],[5],[5],65,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[5]_5,0.904651861,"['F4', 'F3']",110.0 to 110.25,"[0, 5]","['C4', 'C5', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
111.0,<music21.chord.Chord C5 C4 E4 E3>,"[0, 4]","[0, 4]","[0, 4]",72,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 4]_4",0.904651861,"['C5', 'C4', 'E4', 'E3']",111.0 to 111.875,"[0, 4, 7]","['C4', 'C5', 'E3', 'E4', 'G4', 'G5']","[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
111.5,<music21.chord.Chord G5 G4 E4 E3>,"[0, 3]","[4, 7]","[4, 7]",79,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[4, 7]_4",0.904651861,"['G5', 'G4', 'E4', 'E3']",111.0 to 111.875,"[0, 4, 7]","['C4', 'C5', 'E3', 'E4', 'G4', 'G5']","[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
111.875,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.904651861,"['G5', 'G4']",111.0 to 111.875,"[0, 4, 7]","['C4', 'C5', 'E3', 'E4', 'G4', 'G5']","[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
112.0,<music21.chord.Chord G5 G4>,[0],[7],[7],79,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.904651861,"['G5', 'G4']",112.0 to 112.0,[7],"['G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
113.0,<music21.chord.Chord G#5 G#4 E4 E3>,"[0, 4]","[4, 8]","[4, 8]",80,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[4, 8]_4",0.904651861,"['G#5', 'G#4', 'E4', 'E3']",113.0 to 113.0,"[4, 8]","['E3', 'E4', 'G#4', 'G#5']","[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]"
114.0,<music21.chord.Chord A5 A4 F4 F3>,"[0, 4]","[5, 9]","[5, 9]",81,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 9]_5",0.904651861,"['A5', 'A4', 'F4', 'F3']",114.0 to 114.875,"[0, 5, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2]"
114.33333329999999,<music21.chord.Chord B5 B4 F4 F3>,"[0, 6]","[5, 11]","[5, 11]",83,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 11]_5",0.806358674,"['B5', 'B4', 'F4', 'F3']",114.0 to 114.875,"[0, 5, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2]"
114.66666670000001,<music21.chord.Chord C6 C5 F4 F3>,"[0, 5]","[0, 5]","[0, 5]",84,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_5",0.806358674,"['C6', 'C5', 'F4', 'F3']",114.0 to 114.875,"[0, 5, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2]"
114.875,<music21.chord.Chord C6 C5>,[0],[0],[0],84,72,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.806358674,"['C6', 'C5']",114.0 to 114.875,"[0, 5, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2]"
115.0,<music21.chord.Chord C6 C5 A4 A3>,"[0, 3]","[9, 0]","[9, 0]",84,57,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[9, 0]_9",0.806358674,"['C6', 'C5', 'A4', 'A3']",115.0 to 115.875,"[0, 9]","['A3', 'A4', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
115.875,<music21.chord.Chord C6 C5>,[0],[0],[0],84,72,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.843105333,"['C6', 'C5']",115.0 to 115.875,"[0, 9]","['A3', 'A4', 'C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
116.0,<music21.chord.Chord C6 C5 F4 F3>,"[0, 5]","[0, 5]","[0, 5]",84,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_5",0.843105333,"['C6', 'C5', 'F4', 'F3']",116.0 to 116.875,"[0, 5, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2]"
116.5,<music21.chord.Chord B5 B4 F4 F3>,"[0, 6]","[5, 11]","[5, 11]",83,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 11]_5",0.887276927,"['B5', 'B4', 'F4', 'F3']",116.0 to 116.875,"[0, 5, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2]"
116.75,<music21.chord.Chord A5 A4 F4 F3>,"[0, 4]","[5, 9]","[5, 9]",81,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[5, 9]_5",0.887276927,"['A5', 'A4', 'F4', 'F3']",116.0 to 116.875,"[0, 5, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2]"
116.875,<music21.chord.Chord A5 A4>,[0],[9],[9],81,69,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[9]_9,0.887276927,"['A5', 'A4']",116.0 to 116.875,"[0, 5, 9, 11]","['A4', 'A5', 'B4', 'B5', 'C5', 'C6', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2]"
117.0,<music21.chord.Chord G5 G4 E4 E3>,"[0, 3]","[4, 7]","[4, 7]",79,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[4, 7]_4",0.887276927,"['G5', 'G4', 'E4', 'E3']",117.0 to 117.0,"[4, 7]","['E3', 'E4', 'G4', 'G5']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
118.0,<music21.chord.Chord C5 C4 F4 F3>,"[0, 5]","[0, 5]","[0, 5]",72,53,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[0, 5]_5",0.887276927,"['C5', 'C4', 'F4', 'F3']",118.0 to 118.0,"[0, 5]","['C4', 'C5', 'F3', 'F4']","[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
119.0,<music21.chord.Chord C5 C4 G4 G3>,"[0, 5]","[7, 0]","[7, 0]",72,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[7, 0]_7",0.887276927,"['C5', 'C4', 'G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.125,<music21.chord.Chord B4 B3 G4 G3>,"[0, 4]","[7, 11]","[7, 11]",71,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[7, 11]_7",0.887276927,"['B4', 'B3', 'G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.25,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.887276927,"['G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.33333329999999,<music21.chord.Chord C5 C4 G4 G3>,"[0, 5]","[7, 0]","[7, 0]",72,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[7, 0]_7",0.887276927,"['C5', 'C4', 'G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.45833329999999,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.887276927,"['G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.5,<music21.chord.Chord B4 B3 G4 G3>,"[0, 4]","[7, 11]","[7, 11]",71,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[7, 11]_7",0.887276927,"['B4', 'B3', 'G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.625,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.887276927,"['G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.66666670000001,<music21.chord.Chord A4 A3 G4 G3>,"[0, 2]","[7, 9]","[7, 9]",69,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[7, 9]_7",0.887276927,"['A4', 'A3', 'G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.79166670000001,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.887276927,"['G4', 'G3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
119.875,<music21.chord.Chord B4 B3>,[0],[11],[11],71,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.887276927,"['B4', 'B3']",119.0 to 119.875,"[0, 7, 9, 11]","['A3', 'A4', 'B3', 'B4', 'C4', 'C5', 'G3', 'G4']","[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]"
120.0,<music21.chord.Chord B4 B3 C4 C3>,"[0, 1]","[11, 0]","[11, 0]",71,48,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[11, 0]_0",0.887276927,"['B4', 'B3', 'C4', 'C3']",120.0 to 120.875,"[0, 11]","['B3', 'B4', 'C3', 'C4']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
120.875,<music21.chord.Chord B4 B3>,[0],[11],[11],71,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[11]_11,0.887276927,"['B4', 'B3']",120.0 to 120.875,"[0, 11]","['B3', 'B4', 'C3', 'C4']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
121.0,<music21.chord.Chord C5 C4 C3 C2>,[0],[0],[0],72,36,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[0]_0,0.887276927,"['C5', 'C4', 'C3', 'C2']",121.0 to 121.0,[0],"['C2', 'C3', 'C4', 'C5']","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123.0,<music21.chord.Chord G5 G4 G3>,[0],[7],[7],79,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,[7]_7,0.887276927,"['G5', 'G4', 'G3']",123.0 to 123.0,[7],"['G3', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
124.0,<music21.chord.Chord G5 G4 E4 E3>,"[0, 3]","[4, 7]","[4, 7]",79,52,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[4, 7]_4",0.887276927,"['G5', 'G4', 'E4', 'E3']",124.0 to 124.0,"[4, 7]","['E3', 'E4', 'G4', 'G5']","[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]"
125.0,<music21.chord.Chord G5 G4 D4 D3>,"[0, 5]","[2, 7]","[2, 7]",79,50,String Quartet Op1 No6 iv C major.mid,Haydn,0,major,"[2, 7]_2",0.887276927,"['G5', 'G4', 'D4', 'D3']",125.0 to 125.0,"[2, 7]","['D3', 'D4', 'G4', 'G5']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
126.0,<music21.chord.Chord G5 G4 C#4 C#3>,"[0, 6]","[1, 7]","[1, 7]",79,49,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[5, 11]_11",0.776574447,"['G5', 'G4', 'C#4', 'C#3']",126.0 to 126.875,"[1, 7, 10]","['B-4', 'B-5', 'C#3', 'C#4', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
126.5,<music21.chord.Chord B-5 B-4 C#4 C#3>,"[0, 3]","[10, 1]","[10, 1]",82,49,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[8, 11]_11",0.880611623,"['B-5', 'B-4', 'C#4', 'C#3']",126.0 to 126.875,"[1, 7, 10]","['B-4', 'B-5', 'C#3', 'C#4', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
126.875,<music21.chord.Chord B-5 B-4>,[0],[10],[10],82,70,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[8]_8,0.880611623,"['B-5', 'B-4']",126.0 to 126.875,"[1, 7, 10]","['B-4', 'B-5', 'C#3', 'C#4', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
127.0,<music21.chord.Chord B-5 B-4>,[0],[10],[10],82,70,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,[8]_8,0.880611623,"['B-5', 'B-4']",127.0 to 127.0,[10],"['B-4', 'B-5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
128.0,<music21.chord.Chord B-5 B-4 C#5 C#4>,"[0, 3]","[10, 1]","[10, 1]",82,61,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[8, 11]_11",0.900733142,"['B-5', 'B-4', 'C#5', 'C#4']",128.0 to 128.875,"[1, 7, 9, 10]","['A4', 'A5', 'B-4', 'B-5', 'C#4', 'C#5', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]"
128.5,<music21.chord.Chord A5 A4 C#5 C#4>,"[0, 4]","[9, 1]","[9, 1]",81,61,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[7, 11]_11",0.902420962,"['A5', 'A4', 'C#5', 'C#4']",128.0 to 128.875,"[1, 7, 9, 10]","['A4', 'A5', 'B-4', 'B-5', 'C#4', 'C#5', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]"
128.75,<music21.chord.Chord G5 G4 C#5 C#4>,"[0, 6]","[1, 7]","[1, 7]",79,61,String Quartet Op1 No6 iv C major.mid,Haydn,2,minor,"[5, 11]_11",0.902420962,"['G5', 'G4', 'C#5', 'C#4']",128.0 to 128.875,"[1, 7, 9, 10]","['A4', 'A5', 'B-4', 'B-5', 'C#4', 'C#5', 'G4', 'G5']","[0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]"
