,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_entireUnits,triadLabel,triadCoef,filename,abs_y_list
3094,143.0 to 143.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",15,e-Major,0.5222329678670936,op1no3trio1.csv,"[1.0, 2.9093129111764093, 1.7320508075688772, 2.23606797749979, 2.6457513110645907, 1.2393136749274758, 3.0, 1.2393136749274758, 2.6457513110645907, 2.23606797749979, 1.7320508075688772, 2.9093129111764093]"
3095,144.0 to 144.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,e-Major,0.5222329678670936,op1no3trio1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
3096,145.0 to 145.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,gMajor,0.5222329678670937,op1no3trio1.csv,"[0.0, 1.9318516525781366, 1.0, 1.4142135623730951, 1.7320508075688772, 0.5176380902050415, 2.0, 0.5176380902050415, 1.7320508075688772, 1.4142135623730951, 1.0, 1.9318516525781366]"
3097,146.0 to 146.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,eMajor,0.5222329678670936,op1no3trio1.csv,"[0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951]"
3098,147.0 to 147.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,gMajor,0.5222329678670937,op1no3trio1.csv,"[0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951]"
3099,148.0 to 148.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,fMajor,0.5222329678670937,op1no3trio1.csv,"[0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999, 0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999]"
3100,149.0 to 149.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,0.5222329678670936,op1no3trio1.csv,"[0.0, 1.414213562373095, 2.0, 1.4142135623730951, 1.1102230246251565e-16, 1.414213562373095, 2.0, 1.414213562373095, 1.1102230246251565e-16, 1.4142135623730951, 2.0, 1.414213562373095]"
3101,150.0 to 150.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,aMajor,0.5222329678670936,op1no3trio1.csv,"[0.0, 1.9318516525781364, 0.9999999999999999, 1.4142135623730951, 1.7320508075688772, 0.5176380902050415, 2.0, 0.5176380902050415, 1.7320508075688772, 1.4142135623730951, 0.9999999999999999, 1.9318516525781364]"
3102,151.0 to 151.5,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,0.7745966692414831,op1no3trio1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
3103,152.0 to 152.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,fMinor,0.2581988897471611,op1no3trio1.csv,"[0.0, 2.9093129111764093, 0.9999999999999999, 1.4142135623730951, 3.0, 1.239313674927476, 2.0, 1.239313674927476, 3.0, 1.4142135623730951, 0.9999999999999999, 2.9093129111764093]"
3104,153.0 to 153.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,eMajor,0.5222329678670936,op1no3trio1.csv,"[1.0, 1.5059711791502262, 1.7320508075688772, 1.0, 1.0, 2.3941701709713277, 3.0, 2.3941701709713277, 1.0, 1.0, 1.7320508075688772, 1.5059711791502262]"
3105,154.0 to 154.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,dMajor,0.5222329678670936,op1no3trio1.csv,"[0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999, 0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999]"
3106,156.0 to 156.5,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",15,dMajor,0.6172133998483675,op1no3trio1.csv,"[3.0, 2.9093129111764093, 2.6457513110645903, 2.23606797749979, 1.7320508075688772, 1.2393136749274758, 5.0, 1.2393136749274758, 1.7320508075688772, 2.23606797749979, 2.6457513110645903, 2.9093129111764093]"
3107,157.0 to 157.625,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",4,dMajor,0.8268106308031117,op1no3trio1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
3108,158.0 to 158.625,"[1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0]",8,dMajor,0.8268106308031117,op1no3trio1.csv,"[0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772]"
3109,159.0 to 159.875,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",12,gMajor,0.6793662204867574,op1no3trio1.csv,"[1.0, 2.23606797749979, 0.9999999999999999, 5.385164807134504, 6.082762530298219, 2.236067977499789, 7.0, 2.236067977499789, 6.082762530298219, 5.385164807134504, 0.9999999999999999, 2.23606797749979]"
3110,160.0 to 160.5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",15,gMajor,0.7745966692414831,op1no3trio1.csv,"[2.0, 3.898224265317047, 2.6457513110645907, 3.1622776601683795, 3.605551275463989, 2.191768139492261, 4.0, 2.191768139492261, 3.605551275463989, 3.1622776601683795, 2.6457513110645907, 3.898224265317047]"
3111,161.0 to 161.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",3,gMajor,0.7745966692414831,op1no3trio1.csv,"[0.0, 1.9318516525781366, 1.0, 1.4142135623730951, 1.7320508075688772, 0.5176380902050415, 2.0, 0.5176380902050415, 1.7320508075688772, 1.4142135623730951, 1.0, 1.9318516525781366]"
3112,162.0 to 162.875,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",15,gMajor,0.4436069753671345,op1no3trio1.csv,"[3.0, 4.31975161761002, 1.7320508075688772, 1.0, 3.0, 1.1574739574416408, 3.0, 1.1574739574416408, 3.0, 1.0, 1.7320508075688772, 4.31975161761002]"
3113,163.0 to 163.0,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1,gMajor,0.9258200997725514,op1no3trio1.csv,"[1.0, 3.3460652149512318, 3.605551275463989, 3.0, 2.6457513110645907, 0.8965754721680534, 1.0, 0.8965754721680534, 2.6457513110645907, 3.0, 3.605551275463989, 3.3460652149512318]"
3114,164.0 to 164.875,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 1]",4,dMajor,0.676481425202546,op1no3trio1.csv,"[3.0, 1.5059711791502262, 0.9999999999999999, 1.0, 1.7320508075688772, 2.3941701709713277, 1.0, 2.3941701709713277, 1.7320508075688772, 1.0, 0.9999999999999999, 1.5059711791502262]"
3115,165.0 to 165.875,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",14,e-Major,0.5222329678670936,op1no3trio1.csv,"[5.0, 2.0178693638896674, 1.7320508075688772, 2.23606797749979, 2.6457513110645907, 4.234170902346232, 3.0, 4.234170902346232, 2.6457513110645907, 2.23606797749979, 1.7320508075688772, 2.0178693638896674]"
3116,166.0 to 166.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0]",15,gMajor,0.727606875108999,op1no3trio1.csv,"[1.0, 2.9093129111764093, 1.7320508075688772, 2.23606797749979, 2.6457513110645907, 1.2393136749274758, 3.0, 1.2393136749274758, 2.6457513110645907, 2.23606797749979, 1.7320508075688772, 2.9093129111764093]"
3117,167.0 to 167.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",15,e-Major,0.5222329678670936,op1no3trio1.csv,"[1.0, 2.9093129111764093, 1.7320508075688772, 2.23606797749979, 2.6457513110645907, 1.2393136749274758, 3.0, 1.2393136749274758, 2.6457513110645907, 2.23606797749979, 1.7320508075688772, 2.9093129111764093]"
3118,168.0 to 168.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0]",9,b-Minor,0.9258200997725514,op1no3trio1.csv,"[2.0, 2.3941701709713277, 2.6457513110645903, 3.1622776601683795, 0.9999999999999998, 1.5059711791502262, 4.0, 1.5059711791502262, 0.9999999999999998, 3.1622776601683795, 2.6457513110645903, 2.3941701709713277]"
3119,169.0 to 169.875,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0]",8,b-Minor,0.9258200997725514,op1no3trio1.csv,"[0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772]"
3120,170.0 to 170.625,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]",3,b-Major,0.7745966692414831,op1no3trio1.csv,"[0.0, 1.414213562373095, 1.9999999999999998, 1.4142135623730951, 1.1102230246251565e-16, 1.4142135623730951, 2.0, 1.4142135623730951, 1.1102230246251565e-16, 1.4142135623730951, 1.9999999999999998, 1.414213562373095]"
3121,171.0 to 171.875,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",11,dMajor,0.8268106308031117,op1no3trio1.csv,"[1.0, 1.2393136749274758, 2.6457513110645907, 2.23606797749979, 4.358898943540674, 2.9093129111764093, 1.0, 2.9093129111764093, 4.358898943540674, 2.23606797749979, 2.6457513110645907, 1.2393136749274758]"
3122,172.0 to 172.875,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,dMajor,0.7745966692414831,op1no3trio1.csv,"[3.0, 1.0, 1.7320508075688772, 1.0, 1.7320508075688772, 1.0, 3.0, 1.0, 1.7320508075688772, 1.0, 1.7320508075688772, 1.0]"
3123,173.0 to 173.625,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",4,dMajor,0.9258200997725514,op1no3trio1.csv,"[2.0, 1.414213562373095, 0.0, 1.4142135623730951, 1.9999999999999998, 1.414213562373095, 0.0, 1.414213562373095, 1.9999999999999998, 1.4142135623730951, 0.0, 1.414213562373095]"
3124,174.0 to 174.875,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0]",17,e-Major,0.7566499084579775,op1no3trio1.csv,"[1.0, 2.368057253232433, 2.0, 5.0, 7.211102550927978, 5.137344143174882, 1.0, 5.137344143174882, 7.211102550927978, 5.0, 2.0, 2.368057253232433]"
3125,175.0 to 175.875,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",16,gMajor,0.7745966692414831,op1no3trio1.csv,"[1.0, 4.057598010539949, 2.6457513110645907, 1.0, 4.358898943540673, 3.088024997447761, 1.0, 3.088024997447761, 4.358898943540673, 1.0, 2.6457513110645907, 4.057598010539949]"
3126,176.0 to 176.625,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0]",3,b-Minor,0.9258200997725514,op1no3trio1.csv,"[0.0, 1.414213562373095, 1.9999999999999998, 1.4142135623730951, 1.1102230246251565e-16, 1.4142135623730951, 2.0, 1.4142135623730951, 1.1102230246251565e-16, 1.4142135623730951, 1.9999999999999998, 1.414213562373095]"
3127,177.0 to 177.875,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",18,dMajor,0.9258200997725514,op1no3trio1.csv,"[0.0, 0.7320508075688771, 2.220446049250313e-16, 2.0, 3.4641016151377544, 2.7320508075688767, 0.0, 2.7320508075688767, 3.4641016151377544, 2.0, 2.220446049250313e-16, 0.7320508075688771]"
3128,178.0 to 178.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",4,dMajor,1.0,op1no3trio1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
3129,179.0 to 179.625,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0]",4,dMajor,0.9258200997725514,op1no3trio1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
3130,180.0 to 180.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0]",17,b-Minor,0.9258200997725514,op1no3trio1.csv,"[0.0, 1.157473957441641, 0.9999999999999998, 3.1622776601683795, 5.196152422706632, 4.31975161761002, 2.0, 4.31975161761002, 5.196152422706632, 3.1622776601683795, 0.9999999999999998, 1.157473957441641]"
3131,181.0 to 181.875,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0]",8,e-Major,0.6172133998483675,op1no3trio1.csv,"[0.0, 2.2360679774997894, 2.6457513110645907, 1.4142135623730951, 1.7320508075688772, 2.2360679774997894, 2.0, 2.2360679774997894, 1.7320508075688772, 1.4142135623730951, 2.6457513110645907, 2.2360679774997894]"
3132,182.0 to 182.75,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",3,e-Major,0.5555555555555556,op1no3trio1.csv,"[1.0, 1.5059711791502262, 1.7320508075688772, 1.0, 0.9999999999999998, 2.3941701709713277, 3.0, 2.3941701709713277, 0.9999999999999998, 1.0, 1.7320508075688772, 1.5059711791502262]"
3133,183.0 to 183.5,"[2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",15,e-Minor,0.8268106308031118,op1no3trio1.csv,"[2.0, 4.234170902346232, 2.6457513110645907, 2.8284271247461903, 2.6457513110645907, 2.0178693638896674, 2.0, 2.0178693638896674, 2.6457513110645907, 2.8284271247461903, 2.6457513110645907, 4.234170902346232]"
3134,184.0 to 184.75,"[2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",4,e-Minor,0.9258200997725514,op1no3trio1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
3135,185.0 to 185.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0]",1,b-Minor,0.9258200997725514,op1no3trio1.csv,"[0.0, 1.9318516525781366, 2.6457513110645907, 5.0990195135927845, 4.58257569495584, 0.5176380902050417, 2.0, 0.5176380902050417, 4.58257569495584, 5.0990195135927845, 2.6457513110645907, 1.9318516525781366]"
3136,186.0 to 186.875,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0]",11,fMajor,0.5261522196019802,op1no3trio1.csv,"[1.0, 1.9999999999999998, 2.220446049250313e-16, 3.605551275463989, 4.0, 1.9999999999999998, 3.0, 1.9999999999999998, 4.0, 3.605551275463989, 2.220446049250313e-16, 1.9999999999999998]"
3137,187.0 to 187.75,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0]",8,dMajor,0.6172133998483675,op1no3trio1.csv,"[1.0, 1.5059711791502262, 0.9999999999999998, 1.0, 2.6457513110645903, 2.3941701709713277, 1.0, 2.3941701709713277, 2.6457513110645903, 1.0, 0.9999999999999998, 1.5059711791502262]"
3138,188.0 to 188.625,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0]",11,e-Major,0.727606875108999,op1no3trio1.csv,"[1.0, 1.239313674927476, 0.9999999999999999, 4.123105625617661, 6.082762530298219, 2.909312911176409, 1.0, 2.909312911176409, 6.082762530298219, 4.123105625617661, 0.9999999999999999, 1.239313674927476]"
3139,189.0 to 189.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,gMajor,0.5222329678670937,op1no3trio1.csv,"[1.0, 4.234170902346232, 1.7320508075688772, 2.23606797749979, 4.358898943540673, 2.017869363889667, 3.0, 2.017869363889667, 4.358898943540673, 2.23606797749979, 1.7320508075688772, 4.234170902346232]"
3140,190.0 to 190.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,gMajor,0.5222329678670937,op1no3trio1.csv,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3141,192.0 to 192.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",15,e-Major,0.5222329678670936,op1no3trio1.csv,"[1.0, 2.9093129111764093, 1.7320508075688772, 2.23606797749979, 2.6457513110645907, 1.2393136749274758, 3.0, 1.2393136749274758, 2.6457513110645907, 2.23606797749979, 1.7320508075688772, 2.9093129111764093]"
3142,193.0 to 193.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,gMajor,0.5222329678670937,op1no3trio1.csv,"[0.0, 1.9318516525781366, 1.0, 1.4142135623730951, 1.7320508075688772, 0.5176380902050415, 2.0, 0.5176380902050415, 1.7320508075688772, 1.4142135623730951, 1.0, 1.9318516525781366]"
3143,194.0 to 194.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,eMajor,0.5222329678670936,op1no3trio1.csv,"[0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951]"
3144,195.0 to 195.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,gMajor,0.5222329678670937,op1no3trio1.csv,"[0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951]"
3145,196.0 to 196.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,fMajor,0.5222329678670937,op1no3trio1.csv,"[0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999, 0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999]"
3146,197.0 to 197.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,0.5222329678670936,op1no3trio1.csv,"[0.0, 1.414213562373095, 2.0, 1.4142135623730951, 1.1102230246251565e-16, 1.414213562373095, 2.0, 1.414213562373095, 1.1102230246251565e-16, 1.4142135623730951, 2.0, 1.414213562373095]"
3147,198.0 to 198.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,aMajor,0.5222329678670936,op1no3trio1.csv,"[0.0, 1.9318516525781364, 0.9999999999999999, 1.4142135623730951, 1.7320508075688772, 0.5176380902050415, 2.0, 0.5176380902050415, 1.7320508075688772, 1.4142135623730951, 0.9999999999999999, 1.9318516525781364]"
3148,199.0 to 199.5,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,0.7745966692414831,op1no3trio1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
3149,200.0 to 200.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,fMinor,0.2581988897471611,op1no3trio1.csv,"[0.0, 2.9093129111764093, 0.9999999999999999, 1.4142135623730951, 3.0, 1.239313674927476, 2.0, 1.239313674927476, 3.0, 1.4142135623730951, 0.9999999999999999, 2.9093129111764093]"
3150,201.0 to 201.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,eMajor,0.5222329678670936,op1no3trio1.csv,"[1.0, 1.5059711791502262, 1.7320508075688772, 1.0, 1.0, 2.3941701709713277, 3.0, 2.3941701709713277, 1.0, 1.0, 1.7320508075688772, 1.5059711791502262]"
3151,202.0 to 202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,dMajor,0.5222329678670936,op1no3trio1.csv,"[0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999, 0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999]"
3152,204.0 to 204.5,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",15,dMajor,0.6172133998483675,op1no3trio1.csv,"[3.0, 2.9093129111764093, 2.6457513110645903, 2.23606797749979, 1.7320508075688772, 1.2393136749274758, 5.0, 1.2393136749274758, 1.7320508075688772, 2.23606797749979, 2.6457513110645903, 2.9093129111764093]"
3153,205.0 to 205.625,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",4,dMajor,0.8268106308031117,op1no3trio1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
3154,206.0 to 206.625,"[1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0]",8,dMajor,0.8268106308031117,op1no3trio1.csv,"[0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772]"
3155,207.0 to 207.875,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",12,gMajor,0.6793662204867574,op1no3trio1.csv,"[1.0, 2.23606797749979, 0.9999999999999999, 5.385164807134504, 6.082762530298219, 2.236067977499789, 7.0, 2.236067977499789, 6.082762530298219, 5.385164807134504, 0.9999999999999999, 2.23606797749979]"
3156,208.0 to 208.5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",15,gMajor,0.7745966692414831,op1no3trio1.csv,"[2.0, 3.898224265317047, 2.6457513110645907, 3.1622776601683795, 3.605551275463989, 2.191768139492261, 4.0, 2.191768139492261, 3.605551275463989, 3.1622776601683795, 2.6457513110645907, 3.898224265317047]"
3157,209.0 to 209.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",3,gMajor,0.7745966692414831,op1no3trio1.csv,"[0.0, 1.9318516525781366, 1.0, 1.4142135623730951, 1.7320508075688772, 0.5176380902050415, 2.0, 0.5176380902050415, 1.7320508075688772, 1.4142135623730951, 1.0, 1.9318516525781366]"
3158,210.0 to 210.875,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",15,gMajor,0.4436069753671345,op1no3trio1.csv,"[3.0, 4.31975161761002, 1.7320508075688772, 1.0, 3.0, 1.1574739574416408, 3.0, 1.1574739574416408, 3.0, 1.0, 1.7320508075688772, 4.31975161761002]"
3159,211.0 to 211.0,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1,gMajor,0.9258200997725514,op1no3trio1.csv,"[1.0, 3.3460652149512318, 3.605551275463989, 3.0, 2.6457513110645907, 0.8965754721680534, 1.0, 0.8965754721680534, 2.6457513110645907, 3.0, 3.605551275463989, 3.3460652149512318]"
3160,212.0 to 212.875,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 1]",4,dMajor,0.676481425202546,op1no3trio1.csv,"[3.0, 1.5059711791502262, 0.9999999999999999, 1.0, 1.7320508075688772, 2.3941701709713277, 1.0, 2.3941701709713277, 1.7320508075688772, 1.0, 0.9999999999999999, 1.5059711791502262]"
3161,213.0 to 213.875,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",14,e-Major,0.5222329678670936,op1no3trio1.csv,"[5.0, 2.0178693638896674, 1.7320508075688772, 2.23606797749979, 2.6457513110645907, 4.234170902346232, 3.0, 4.234170902346232, 2.6457513110645907, 2.23606797749979, 1.7320508075688772, 2.0178693638896674]"
3162,214.0 to 214.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0]",15,gMajor,0.727606875108999,op1no3trio1.csv,"[1.0, 2.9093129111764093, 1.7320508075688772, 2.23606797749979, 2.6457513110645907, 1.2393136749274758, 3.0, 1.2393136749274758, 2.6457513110645907, 2.23606797749979, 1.7320508075688772, 2.9093129111764093]"
3163,215.0 to 215.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",15,e-Major,0.5222329678670936,op1no3trio1.csv,"[1.0, 2.9093129111764093, 1.7320508075688772, 2.23606797749979, 2.6457513110645907, 1.2393136749274758, 3.0, 1.2393136749274758, 2.6457513110645907, 2.23606797749979, 1.7320508075688772, 2.9093129111764093]"
3164,216.0 to 216.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0]",9,b-Minor,0.9258200997725514,op1no3trio1.csv,"[2.0, 2.3941701709713277, 2.6457513110645903, 3.1622776601683795, 0.9999999999999998, 1.5059711791502262, 4.0, 1.5059711791502262, 0.9999999999999998, 3.1622776601683795, 2.6457513110645903, 2.3941701709713277]"
3165,217.0 to 217.875,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0]",8,b-Minor,0.9258200997725514,op1no3trio1.csv,"[0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772, 0.0, 1.7320508075688772, 1.7320508075688772]"
3166,218.0 to 218.625,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]",3,b-Major,0.7745966692414831,op1no3trio1.csv,"[0.0, 1.414213562373095, 1.9999999999999998, 1.4142135623730951, 1.1102230246251565e-16, 1.4142135623730951, 2.0, 1.4142135623730951, 1.1102230246251565e-16, 1.4142135623730951, 1.9999999999999998, 1.414213562373095]"
3167,219.0 to 219.875,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",11,dMajor,0.8268106308031117,op1no3trio1.csv,"[1.0, 1.2393136749274758, 2.6457513110645907, 2.23606797749979, 4.358898943540674, 2.9093129111764093, 1.0, 2.9093129111764093, 4.358898943540674, 2.23606797749979, 2.6457513110645907, 1.2393136749274758]"
3168,220.0 to 220.875,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,dMajor,0.7745966692414831,op1no3trio1.csv,"[3.0, 1.0, 1.7320508075688772, 1.0, 1.7320508075688772, 1.0, 3.0, 1.0, 1.7320508075688772, 1.0, 1.7320508075688772, 1.0]"
3169,221.0 to 221.625,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",4,dMajor,0.9258200997725514,op1no3trio1.csv,"[2.0, 1.414213562373095, 0.0, 1.4142135623730951, 1.9999999999999998, 1.414213562373095, 0.0, 1.414213562373095, 1.9999999999999998, 1.4142135623730951, 0.0, 1.414213562373095]"
